Feature,Subgenome
Zm00001d046716,maize1
Zm00001d043036,maize1
Zm00001d020417,maize1
Zm00001d046717,maize1
Zm00001d016731,maize1
Zm00001d032238,maize1
Zm00001d019983,maize1
Zm00001d016732,maize1
Zm00001d003436,maize1
Zm00001d018413,maize1
Zm00001d030732,maize1
Zm00001d040612,maize1
Zm00001d021879,maize1
Zm00001d017071,maize1
Zm00001d042258,maize1
Zm00001d022003,maize1
Zm00001d017070,maize1
Zm00001d017755,maize1
Zm00001d022005,maize1
Zm00001d017069,maize1
Zm00001d045501,maize1
Zm00001d043868,maize1
Zm00001d029297,maize1
Zm00001d027502,maize1
Zm00001d031005,maize1
Zm00001d017754,maize1
Zm00001d016256,maize1
Zm00001d046600,maize1
Zm00001d015612,maize1
Zm00001d044495,maize1
Zm00001d046601,maize1
Zm00001d039292,maize1
Zm00001d039293,maize1
Zm00001d043291,maize1
Zm00001d042505,maize1
Zm00001d045169,maize1
Zm00001d045563,maize1
Zm00001d027950,maize1
Zm00001d034671,maize1
Zm00001d028538,maize1
Zm00001d043292,maize1
Zm00001d034672,maize1
Zm00001d038351,maize1
Zm00001d019228,maize1
Zm00001d039385,maize1
Zm00001d027537,maize1
Zm00001d045550,maize1
Zm00001d028537,maize1
Zm00001d039386,maize1
Zm00001d038002,maize1
Zm00001d044479,maize1
Zm00001d038866,maize1
Zm00001d038866,maize1
Zm00001d002350,maize1
Zm00001d043497,maize1
Zm00001d038001,maize1
Zm00001d002349,maize1
Zm00001d002348,maize1
Zm00001d032301,maize1
Zm00001d018793,maize1
Zm00001d032993,maize1
Zm00001d003256,maize1
Zm00001d034653,maize1
Zm00001d020519,maize1
Zm00001d030759,maize1
Zm00001d024679,maize1
Zm00001d031204,maize1
Zm00001d018826,maize1
Zm00001d018984,maize1
Zm00001d003861,maize1
Zm00001d031200,maize1
Zm00001d033675,maize1
Zm00001d033502,maize1
Zm00001d022111,maize1
Zm00001d020055,maize1
Zm00001d023564,maize1
Zm00001d032620,maize1
Zm00001d029667,maize1
Zm00001d039921,maize1
Zm00001d043320,maize1
Zm00001d030032,maize1
Zm00001d039687,maize1
Zm00001d002296,maize1
Zm00001d002295,maize1
Zm00001d028755,maize1
Zm00001d030031,maize1
Zm00001d044475,maize1
Zm00001d028205,maize1
Zm00001d024212,maize1
Zm00001d044476,maize1
Zm00001d040247,maize1
Zm00001d003398,maize1
Zm00001d017246,maize1
Zm00001d020937,maize1
Zm00001d017459,maize1
Zm00001d033575,maize1
Zm00001d017460,maize1
Zm00001d043382,maize1
Zm00001d052592,maize1
Zm00001d031132,maize1
Zm00001d017461,maize1
Zm00001d042916,maize1
Zm00001d003438,maize1
Zm00001d017206,maize1
Zm00001d031134,maize1
Zm00001d019142,maize1
Zm00001d038864,maize1
Zm00001d038812,maize1
Zm00001d038404,maize1
Zm00001d038405,maize1
Zm00001d032843,maize1
Zm00001d039216,maize1
Zm00001d040803,maize1
Zm00001d028813,maize1
Zm00001d019166,maize1
Zm00001d016100,maize1
Zm00001d043404,maize1
Zm00001d032608,maize1
Zm00001d052444,maize1
Zm00001d017037,maize1
Zm00001d017151,maize1
Zm00001d017150,maize1
Zm00001d046483,maize1
Zm00001d002039,maize1
Zm00001d020656,maize1
Zm00001d046942,maize1
Zm00001d017147,maize1
Zm00001d002036,maize1
Zm00001d052445,maize1
Zm00001d046940,maize1
Zm00001d017263,maize1
Zm00001d029444,maize1
Zm00001d046482,maize1
Zm00001d032903,maize1
Zm00001d032604,maize1
Zm00001d033951,maize1
Zm00001d019595,maize1
Zm00001d038432,maize1
Zm00001d003162,maize1
Zm00001d029757,maize1
Zm00001d020647,maize1
Zm00001d018278,maize1
Zm00001d016988,maize1
Zm00001d033943,maize1
Zm00001d016649,maize1
Zm00001d021337,maize1
Zm00001d016987,maize1
Zm00001d052962,maize1
Zm00001d052964,maize1
Zm00001d017268,maize1
Zm00001d048888,maize1
Zm00001d032245,maize1
Zm00001d027520,maize1
Zm00001d040629,maize1
Zm00001d027519,maize1
Zm00001d042191,maize1
Zm00001d020664,maize1
Zm00001d040519,maize1
Zm00001d027542,maize1
Zm00001d045655,maize1
Zm00001d014609,maize1
Zm00001d028642,maize1
Zm00001d039663,maize1
Zm00001d027541,maize1
Zm00001d020719,maize1
Zm00001d027739,maize1
Zm00001d028641,maize1
Zm00001d020721,maize1
Zm00001d027540,maize1
Zm00001d024598,maize1
Zm00001d017848,maize1
Zm00001d038868,maize1
Zm00001d042526,maize1
Zm00001d024597,maize1
Zm00001d021959,maize1
Zm00001d042528,maize1
Zm00001d042962,maize1
Zm00001d038870,maize1
Zm00001d053041,maize1
Zm00001d034505,maize1
Zm00001d038871,maize1
Zm00001d042866,maize1
Zm00001d002066,maize1
Zm00001d040470,maize1
Zm00001d031569,maize1
Zm00001d019240,maize1
Zm00001d019241,maize1
Zm00001d015052,maize1
Zm00001d035683,maize1
Zm00001d029515,maize1
Zm00001d018410,maize1
Zm00001d021362,maize1
Zm00001d039185,maize1
Zm00001d042794,maize1
Zm00001d031570,maize1
Zm00001d039184,maize1
Zm00001d018411,maize1
Zm00001d021363,maize1
Zm00001d019463,maize1
Zm00001d028352,maize1
Zm00001d045798,maize1
Zm00001d043287,maize1
Zm00001d020811,maize1
Zm00001d018412,maize1
Zm00001d015208,maize1
Zm00001d017208,maize1
Zm00001d038658,maize1
Zm00001d033594,maize1
Zm00001d030988,maize1
Zm00001d030989,maize1
Zm00001d021058,maize1
Zm00001d033596,maize1
Zm00001d041981,maize1
Zm00001d029752,maize1
Zm00001d015231,maize1
Zm00001d029750,maize1
Zm00001d041982,maize1
Zm00001d027999,maize1
Zm00001d045445,maize1
Zm00001d041984,maize1
Zm00001d041985,maize1
Zm00001d032324,maize1
Zm00001d029921,maize1
Zm00001d033067,maize1
Zm00001d000016,maize1
Zm00001d003124,maize1
Zm00001d022177,maize1
Zm00001d024819,maize1
Zm00001d044878,maize1
Zm00001d032754,maize1
Zm00001d024821,maize1
Zm00001d014762,maize1
Zm00001d017457,maize1
Zm00001d019324,maize1
Zm00001d019039,maize1
Zm00001d017456,maize1
Zm00001d038964,maize1
Zm00001d017456,maize1
Zm00001d003905,maize1
Zm00001d028445,maize1
Zm00001d042676,maize1
Zm00001d004480,maize1
Zm00001d029130,maize1
Zm00001d017454,maize1
Zm00001d039319,maize1
Zm00001d018295,maize1
Zm00001d048726,maize1
Zm00001d038192,maize1
Zm00001d046513,maize1
Zm00001d018297,maize1
Zm00001d033313,maize1
Zm00001d033312,maize1
Zm00001d049217,maize1
Zm00001d018298,maize1
Zm00001d034996,maize1
Zm00001d034995,maize1
Zm00001d002357,maize1
Zm00001d029978,maize1
Zm00001d002353,maize1
Zm00001d015007,maize1
Zm00001d044086,maize1
Zm00001d030116,maize1
Zm00001d039664,maize1
Zm00001d049059,maize1
Zm00001d015008,maize1
Zm00001d015009,maize1
Zm00001d046923,maize1
Zm00001d015010,maize1
Zm00001d017307,maize1
Zm00001d031232,maize1
Zm00001d052595,maize1
Zm00001d043727,maize1
Zm00001d044812,maize1
Zm00001d028211,maize1
Zm00001d052632,maize1
Zm00001d028210,maize1
Zm00001d045320,maize1
Zm00001d045321,maize1
Zm00001d021335,maize1
Zm00001d014722,maize1
Zm00001d034110,maize1
Zm00001d014689,maize1
Zm00001d015421,maize1
Zm00001d014620,maize1
Zm00001d046332,maize1
Zm00001d024762,maize1
Zm00001d040659,maize1
Zm00001d023270,maize1
Zm00001d033304,maize1
Zm00001d020607,maize1
Zm00001d033303,maize1
Zm00001d023270,maize1
Zm00001d023271,maize1
Zm00001d019980,maize1
Zm00001d043612,maize1
Zm00001d003242,maize1
Zm00001d014669,maize1
Zm00001d022247,maize1
Zm00001d022246,maize1
Zm00001d034143,maize1
Zm00001d031182,maize1
Zm00001d045207,maize1
Zm00001d030953,maize1
Zm00001d016653,maize1
Zm00001d039859,maize1
Zm00001d024511,maize1
Zm00001d045199,maize1
Zm00001d045206,maize1
Zm00001d032380,maize1
Zm00001d014667,maize1
Zm00001d014666,maize1
Zm00001d014665,maize1
Zm00001d027524,maize1
Zm00001d039581,maize1
Zm00001d039580,maize1
Zm00001d029744,maize1
Zm00001d038389,maize1
Zm00001d028217,maize1
Zm00001d028375,maize1
Zm00001d039167,maize1
Zm00001d031081,maize1
Zm00001d048891,maize1
Zm00001d028218,maize1
Zm00001d046491,maize1
Zm00001d048890,maize1
Zm00001d039301,maize1
Zm00001d045784,maize1
Zm00001d052376,maize1
Zm00001d028219,maize1
Zm00001d028265,maize1
Zm00001d015096,maize1
Zm00001d017171,maize1
Zm00001d034020,maize1
Zm00001d030627,maize1
Zm00001d034022,maize1
Zm00001d040212,maize1
Zm00001d034878,maize1
Zm00001d034877,maize1
Zm00001d020357,maize1
Zm00001d021294,maize1
Zm00001d037815,maize1
Zm00001d034023,maize1
Zm00001d028585,maize1
Zm00001d020129,maize1
Zm00001d048763,maize1
Zm00001d030990,maize1
Zm00001d037814,maize1
Zm00001d018697,maize1
Zm00001d034305,maize1
Zm00001d039620,maize1
Zm00001d003273,maize1
Zm00001d003274,maize1
Zm00001d003275,maize1
Zm00001d003276,maize1
Zm00001d018957,maize1
Zm00001d033388,maize1
Zm00001d029341,maize1
Zm00001d018383,maize1
Zm00001d029342,maize1
Zm00001d037911,maize1
Zm00001d018038,maize1
Zm00001d028529,maize1
Zm00001d028362,maize1
Zm00001d038467,maize1
Zm00001d038321,maize1
Zm00001d033718,maize1
Zm00001d018595,maize1
Zm00001d027701,maize1
Zm00001d028363,maize1
Zm00001d002510,maize1
Zm00001d004437,maize1
Zm00001d003259,maize1
Zm00001d046850,maize1
Zm00001d003258,maize1
Zm00001d039871,maize1
Zm00001d039870,maize1
Zm00001d039867,maize1
Zm00001d044276,maize1
Zm00001d034838,maize1
Zm00001d038134,maize1
Zm00001d032253,maize1
Zm00001d046492,maize1
Zm00001d019002,maize1
Zm00001d032362,maize1
Zm00001d032363,maize1
Zm00001d032366,maize1
Zm00001d032367,maize1
Zm00001d002742,maize1
Zm00001d042393,maize1
Zm00001d038752,maize1
Zm00001d018145,maize1
Zm00001d017100,maize1
Zm00001d038753,maize1
Zm00001d017777,maize1
Zm00001d002741,maize1
Zm00001d002675,maize1
Zm00001d017778,maize1
Zm00001d002676,maize1
Zm00001d043663,maize1
Zm00001d002677,maize1
Zm00001d018146,maize1
Zm00001d038754,maize1
Zm00001d032071,maize1
Zm00001d018146,maize1
Zm00001d049230,maize1
Zm00001d038755,maize1
Zm00001d033866,maize1
Zm00001d018147,maize1
Zm00001d018687,maize1
Zm00001d017028,maize1
Zm00001d017029,maize1
Zm00001d018687,maize1
Zm00001d038756,maize1
Zm00001d017030,maize1
Zm00001d038757,maize1
Zm00001d018507,maize1
Zm00001d017031,maize1
Zm00001d018149,maize1
Zm00001d043167,maize1
Zm00001d034506,maize1
Zm00001d029188,maize1
Zm00001d046656,maize1
Zm00001d043328,maize1
Zm00001d020965,maize1
Zm00001d043329,maize1
Zm00001d028351,maize1
Zm00001d033550,maize1
Zm00001d024723,maize1
Zm00001d024722,maize1
Zm00001d035021,maize1
Zm00001d002373,maize1
Zm00001d016002,maize1
Zm00001d042054,maize1
Zm00001d002562,maize1
Zm00001d002372,maize1
Zm00001d018979,maize1
Zm00001d018839,maize1
Zm00001d002371,maize1
Zm00001d003829,maize1
Zm00001d022602,maize1
Zm00001d041940,maize1
Zm00001d021015,maize1
Zm00001d003247,maize1
Zm00001d039787,maize1
Zm00001d024413,maize1
Zm00001d003248,maize1
Zm00001d021404,maize1
Zm00001d002323,maize1
Zm00001d028429,maize1
Zm00001d001909,maize1
Zm00001d003379,maize1
Zm00001d028992,maize1
Zm00001d014753,maize1
Zm00001d001910,maize1
Zm00001d001913,maize1
Zm00001d028428,maize1
Zm00001d029197,maize1
Zm00001d003401,maize1
Zm00001d045316,maize1
Zm00001d029198,maize1
Zm00001d016474,maize1
Zm00001d039370,maize1
Zm00001d045315,maize1
Zm00001d039039,maize1
Zm00001d039731,maize1
Zm00001d039367,maize1
Zm00001d039038,maize1
Zm00001d039365,maize1
Zm00001d039364,maize1
Zm00001d015243,maize1
Zm00001d038702,maize1
Zm00001d015242,maize1
Zm00001d039363,maize1
Zm00001d018161,maize1
Zm00001d018787,maize1
Zm00001d018159,maize1
Zm00001d015649,maize1
Zm00001d028203,maize1
Zm00001d018158,maize1
Zm00001d018157,maize1
Zm00001d003400,maize1
Zm00001d018155,maize1
Zm00001d043198,maize1
Zm00001d045311,maize1
Zm00001d045336,maize1
Zm00001d031934,maize1
Zm00001d040108,maize1
Zm00001d024409,maize1
Zm00001d031933,maize1
Zm00001d021812,maize1
Zm00001d052378,maize1
Zm00001d024408,maize1
Zm00001d017709,maize1
Zm00001d021318,maize1
Zm00001d043462,maize1
Zm00001d023580,maize1
Zm00001d028279,maize1
Zm00001d019358,maize1
Zm00001d046937,maize1
Zm00001d033232,maize1
Zm00001d023579,maize1
Zm00001d043461,maize1
Zm00001d029794,maize1
Zm00001d033231,maize1
Zm00001d020948,maize1
Zm00001d023578,maize1
Zm00001d040614,maize1
Zm00001d040613,maize1
Zm00001d033180,maize1
Zm00001d020947,maize1
Zm00001d024687,maize1
Zm00001d042367,maize1
Zm00001d033181,maize1
Zm00001d015918,maize1
Zm00001d016181,maize1
Zm00001d021467,maize1
Zm00001d046935,maize1
Zm00001d020946,maize1
Zm00001d023808,maize1
Zm00001d032613,maize1
Zm00001d037779,maize1
Zm00001d021732,maize1
Zm00001d032610,maize1
Zm00001d032609,maize1
Zm00001d035720,maize1
Zm00001d033003,maize1
Zm00001d030701,maize1
Zm00001d046126,maize1
Zm00001d046828,maize1
Zm00001d039512,maize1
Zm00001d040124,maize1
Zm00001d034562,maize1
Zm00001d022320,maize1
Zm00001d049092,maize1
Zm00001d002810,maize1
Zm00001d021934,maize1
Zm00001d045341,maize1
Zm00001d045340,maize1
Zm00001d020951,maize1
Zm00001d019062,maize1
Zm00001d046652,maize1
Zm00001d029380,maize1
Zm00001d028801,maize1
Zm00001d052921,maize1
Zm00001d035773,maize1
Zm00001d049159,maize1
Zm00001d001895,maize1
Zm00001d022302,maize1
Zm00001d052922,maize1
Zm00001d028802,maize1
Zm00001d027403,maize1
Zm00001d033529,maize1
Zm00001d021297,maize1
Zm00001d019091,maize1
Zm00001d031985,maize1
Zm00001d028803,maize1
Zm00001d001896,maize1
Zm00001d021295,maize1
Zm00001d021266,maize1
Zm00001d015383,maize1
Zm00001d023252,maize1
Zm00001d040807,maize1
Zm00001d023253,maize1
Zm00001d023258,maize1
Zm00001d045202,maize1
Zm00001d035066,maize1
Zm00001d040071,maize1
Zm00001d048988,maize1
Zm00001d035542,maize1
Zm00001d003533,maize1
Zm00001d053127,maize1
Zm00001d046651,maize1
Zm00001d035543,maize1
Zm00001d018207,maize1
Zm00001d038671,maize1
Zm00001d029530,maize1
Zm00001d044172,maize1
Zm00001d040440,maize1
Zm00001d002750,maize1
Zm00001d046592,maize1
Zm00001d042589,maize1
Zm00001d033079,maize1
Zm00001d021461,maize1
Zm00001d043243,maize1
Zm00001d023915,maize1
Zm00001d021464,maize1
Zm00001d042996,maize1
Zm00001d021465,maize1
Zm00001d042997,maize1
Zm00001d001849,maize1
Zm00001d016255,maize1
Zm00001d028505,maize1
Zm00001d045685,maize1
Zm00001d016397,maize1
Zm00001d016898,maize1
Zm00001d038745,maize1
Zm00001d027415,maize1
Zm00001d016899,maize1
Zm00001d014654,maize1
Zm00001d016900,maize1
Zm00001d027416,maize1
Zm00001d016901,maize1
Zm00001d016902,maize1
Zm00001d038747,maize1
Zm00001d015984,maize1
Zm00001d016132,maize1
Zm00001d042329,maize1
Zm00001d018036,maize1
Zm00001d027468,maize1
Zm00001d044138,maize1
Zm00001d003535,maize1
Zm00001d018034,maize1
Zm00001d018621,maize1
Zm00001d032464,maize1
Zm00001d018033,maize1
Zm00001d043405,maize1
Zm00001d018031,maize1
Zm00001d043406,maize1
Zm00001d000367,maize1
Zm00001d045309,maize1
Zm00001d029585,maize1
Zm00001d033084,maize1
Zm00001d022479,maize1
Zm00001d019191,maize1
Zm00001d021032,maize1
Zm00001d043831,maize1
Zm00001d035649,maize1
Zm00001d002154,maize1
Zm00001d017092,maize1
Zm00001d002155,maize1
Zm00001d032239,maize1
Zm00001d038290,maize1
Zm00001d019363,maize1
Zm00001d017563,maize1
Zm00001d038291,maize1
Zm00001d018829,maize1
Zm00001d017564,maize1
Zm00001d038292,maize1
Zm00001d018828,maize1
Zm00001d002156,maize1
Zm00001d045400,maize1
Zm00001d029030,maize1
Zm00001d044908,maize1
Zm00001d016180,maize1
Zm00001d053091,maize1
Zm00001d002157,maize1
Zm00001d029031,maize1
Zm00001d017000,maize1
Zm00001d040656,maize1
Zm00001d021826,maize1
Zm00001d032240,maize1
Zm00001d002163,maize1
Zm00001d018652,maize1
Zm00001d024425,maize1
Zm00001d018653,maize1
Zm00001d038839,maize1
Zm00001d042212,maize1
Zm00001d023664,maize1
Zm00001d004486,maize1
Zm00001d000205,maize1
Zm00001d032268,maize1
Zm00001d022429,maize1
Zm00001d022429,maize1
Zm00001d003352,maize1
Zm00001d002603,maize1
Zm00001d031907,maize1
Zm00001d020014,maize1
Zm00001d002603,maize1
Zm00001d031908,maize1
Zm00001d020008,maize1
Zm00001d024493,maize1
Zm00001d003380,maize1
Zm00001d031725,maize1
Zm00001d019222,maize1
Zm00001d048627,maize1
Zm00001d018870,maize1
Zm00001d019223,maize1
Zm00001d031502,maize1
Zm00001d044511,maize1
Zm00001d003573,maize1
Zm00001d033416,maize1
Zm00001d021544,maize1
Zm00001d031282,maize1
Zm00001d031281,maize1
Zm00001d001897,maize1
Zm00001d029285,maize1
Zm00001d003349,maize1
Zm00001d048628,maize1
Zm00001d032213,maize1
Zm00001d018864,maize1
Zm00001d031703,maize1
Zm00001d019696,maize1
Zm00001d016083,maize1
Zm00001d024786,maize1
Zm00001d018906,maize1
Zm00001d014663,maize1
Zm00001d018863,maize1
Zm00001d028989,maize1
Zm00001d027630,maize1
Zm00001d033822,maize1
Zm00001d021817,maize1
Zm00001d032704,maize1
Zm00001d029976,maize1
Zm00001d003685,maize1
Zm00001d029098,maize1
Zm00001d045435,maize1
Zm00001d032703,maize1
Zm00001d045436,maize1
Zm00001d027628,maize1
Zm00001d027627,maize1
Zm00001d034165,maize1
Zm00001d002278,maize1
Zm00001d028730,maize1
Zm00001d015802,maize1
Zm00001d038460,maize1
Zm00001d029860,maize1
Zm00001d034598,maize1
Zm00001d028185,maize1
Zm00001d034167,maize1
Zm00001d028186,maize1
Zm00001d028187,maize1
Zm00001d028731,maize1
Zm00001d028188,maize1
Zm00001d028733,maize1
Zm00001d028189,maize1
Zm00001d044325,maize1
Zm00001d045308,maize1
Zm00001d031050,maize1
Zm00001d021430,maize1
Zm00001d032139,maize1
Zm00001d016253,maize1
Zm00001d018751,maize1
Zm00001d028398,maize1
Zm00001d002902,maize1
Zm00001d016837,maize1
Zm00001d017756,maize1
Zm00001d046748,maize1
Zm00001d033906,maize1
Zm00001d002901,maize1
Zm00001d021119,maize1
Zm00001d028397,maize1
Zm00001d044318,maize1
Zm00001d046749,maize1
Zm00001d002899,maize1
Zm00001d046340,maize1
Zm00001d002898,maize1
Zm00001d002897,maize1
Zm00001d002896,maize1
Zm00001d016669,maize1
Zm00001d032313,maize1
Zm00001d032919,maize1
Zm00001d029231,maize1
Zm00001d052932,maize1
Zm00001d000430,maize1
Zm00001d039197,maize1
Zm00001d035294,maize1
Zm00001d029233,maize1
Zm00001d029234,maize1
Zm00001d018647,maize1
Zm00001d032188,maize1
Zm00001d021605,maize1
Zm00001d002904,maize1
Zm00001d018648,maize1
Zm00001d004465,maize1
Zm00001d038387,maize1
Zm00001d019989,maize1
Zm00001d019990,maize1
Zm00001d018512,maize1
Zm00001d014764,maize1
Zm00001d033457,maize1
Zm00001d022148,maize1
Zm00001d014763,maize1
Zm00001d034326,maize1
Zm00001d020577,maize1
Zm00001d017729,maize1
Zm00001d040245,maize1
Zm00001d033459,maize1
Zm00001d034163,maize1
Zm00001d039533,maize1
Zm00001d042920,maize1
Zm00001d032643,maize1
Zm00001d053124,maize1
Zm00001d053123,maize1
Zm00001d017730,maize1
Zm00001d046824,maize1
Zm00001d053122,maize1
Zm00001d017872,maize1
Zm00001d033624,maize1
Zm00001d024770,maize1
Zm00001d015205,maize1
Zm00001d033623,maize1
Zm00001d024771,maize1
Zm00001d015204,maize1
Zm00001d024772,maize1
Zm00001d029254,maize1
Zm00001d002814,maize1
Zm00001d029251,maize1
Zm00001d002815,maize1
Zm00001d019477,maize1
Zm00001d002816,maize1
Zm00001d016049,maize1
Zm00001d038101,maize1
Zm00001d021299,maize1
Zm00001d042535,maize1
Zm00001d027938,maize1
Zm00001d021300,maize1
Zm00001d027939,maize1
Zm00001d021301,maize1
Zm00001d027941,maize1
Zm00001d045111,maize1
Zm00001d023208,maize1
Zm00001d027302,maize1
Zm00001d019439,maize1
Zm00001d015559,maize1
Zm00001d030317,maize1
Zm00001d015450,maize1
Zm00001d028596,maize1
Zm00001d022166,maize1
Zm00001d002673,maize1
Zm00001d002573,maize1
Zm00001d028597,maize1
Zm00001d046950,maize1
Zm00001d028698,maize1
Zm00001d043785,maize1
Zm00001d028783,maize1
Zm00001d028415,maize1
Zm00001d028414,maize1
Zm00001d029475,maize1
Zm00001d021943,maize1
Zm00001d042646,maize1
Zm00001d029474,maize1
Zm00001d029473,maize1
Zm00001d038330,maize1
Zm00001d031269,maize1
Zm00001d024531,maize1
Zm00001d045465,maize1
Zm00001d045466,maize1
Zm00001d038331,maize1
Zm00001d018309,maize1
Zm00001d039596,maize1
Zm00001d044771,maize1
Zm00001d042620,maize1
Zm00001d040836,maize1
Zm00001d033150,maize1
Zm00001d034386,maize1
Zm00001d033149,maize1
Zm00001d044775,maize1
Zm00001d033148,maize1
Zm00001d028608,maize1
Zm00001d018307,maize1
Zm00001d033147,maize1
Zm00001d018305,maize1
Zm00001d027532,maize1
Zm00001d035722,maize1
Zm00001d023650,maize1
Zm00001d042621,maize1
Zm00001d029004,maize1
Zm00001d046971,maize1
Zm00001d028596,maize1
Zm00001d021267,maize1
Zm00001d032943,maize1
Zm00001d019967,maize1
Zm00001d019968,maize1
Zm00001d018350,maize1
Zm00001d030626,maize1
Zm00001d017513,maize1
Zm00001d018349,maize1
Zm00001d046972,maize1
Zm00001d018348,maize1
Zm00001d032955,maize1
Zm00001d020101,maize1
Zm00001d044815,maize1
Zm00001d046973,maize1
Zm00001d044816,maize1
Zm00001d040076,maize1
Zm00001d028075,maize1
Zm00001d044590,maize1
Zm00001d046242,maize1
Zm00001d044589,maize1
Zm00001d042694,maize1
Zm00001d028413,maize1
Zm00001d042695,maize1
Zm00001d044880,maize1
Zm00001d045873,maize1
Zm00001d040416,maize1
Zm00001d038850,maize1
Zm00001d015973,maize1
Zm00001d046846,maize1
Zm00001d015451,maize1
Zm00001d017677,maize1
Zm00001d040220,maize1
Zm00001d028039,maize1
Zm00001d015326,maize1
Zm00001d029443,maize1
Zm00001d028040,maize1
Zm00001d019177,maize1
Zm00001d022132,maize1
Zm00001d002369,maize1
Zm00001d028243,maize1
Zm00001d042642,maize1
Zm00001d053146,maize1
Zm00001d016155,maize1
Zm00001d035445,maize1
Zm00001d040606,maize1
Zm00001d043700,maize1
Zm00001d034553,maize1
Zm00001d043365,maize1
Zm00001d022353,maize1
Zm00001d003931,maize1
Zm00001d046805,maize1
Zm00001d022352,maize1
Zm00001d040423,maize1
Zm00001d014938,maize1
Zm00001d052314,maize1
Zm00001d042807,maize1
Zm00001d004036,maize1
Zm00001d038258,maize1
Zm00001d045270,maize1
Zm00001d003091,maize1
Zm00001d038257,maize1
Zm00001d015767,maize1
Zm00001d003603,maize1
Zm00001d003249,maize1
Zm00001d029933,maize1
Zm00001d003971,maize1
Zm00001d043617,maize1
Zm00001d043616,maize1
Zm00001d017438,maize1
Zm00001d017545,maize1
Zm00001d028846,maize1
Zm00001d017544,maize1
Zm00001d031875,maize1
Zm00001d015656,maize1
Zm00001d003180,maize1
Zm00001d028816,maize1
Zm00001d028815,maize1
Zm00001d003181,maize1
Zm00001d028814,maize1
Zm00001d003182,maize1
Zm00001d033294,maize1
Zm00001d034871,maize1
Zm00001d032008,maize1
Zm00001d017685,maize1
Zm00001d040148,maize1
Zm00001d014571,maize1
Zm00001d024418,maize1
Zm00001d027826,maize1
Zm00001d014898,maize1
Zm00001d017502,maize1
Zm00001d014899,maize1
Zm00001d017503,maize1
Zm00001d028615,maize1
Zm00001d022567,maize1
Zm00001d028616,maize1
Zm00001d022565,maize1
Zm00001d022563,maize1
Zm00001d022562,maize1
Zm00001d022561,maize1
Zm00001d032498,maize1
Zm00001d032499,maize1
Zm00001d032500,maize1
Zm00001d017046,maize1
Zm00001d023434,maize1
Zm00001d023431,maize1
Zm00001d041973,maize1
Zm00001d029896,maize1
Zm00001d031310,maize1
Zm00001d038925,maize1
Zm00001d034770,maize1
Zm00001d034781,maize1
Zm00001d031779,maize1
Zm00001d032636,maize1
Zm00001d027633,maize1
Zm00001d038926,maize1
Zm00001d031778,maize1
Zm00001d031311,maize1
Zm00001d032637,maize1
Zm00001d046226,maize1
Zm00001d038927,maize1
Zm00001d023430,maize1
Zm00001d031312,maize1
Zm00001d017546,maize1
Zm00001d049011,maize1
Zm00001d033266,maize1
Zm00001d042470,maize1
Zm00001d037970,maize1
Zm00001d016854,maize1
Zm00001d016691,maize1
Zm00001d027943,maize1
Zm00001d039166,maize1
Zm00001d028812,maize1
Zm00001d038928,maize1
Zm00001d027944,maize1
Zm00001d038929,maize1
Zm00001d016855,maize1
Zm00001d043217,maize1
Zm00001d018192,maize1
Zm00001d021731,maize1
Zm00001d016792,maize1
Zm00001d016856,maize1
Zm00001d045935,maize1
Zm00001d040720,maize1
Zm00001d045951,maize1
Zm00001d016857,maize1
Zm00001d014526,maize1
Zm00001d039638,maize1
Zm00001d003769,maize1
Zm00001d019593,maize1
Zm00001d024499,maize1
Zm00001d031315,maize1
Zm00001d028006,maize1
Zm00001d032656,maize1
Zm00001d020315,maize1
Zm00001d023813,maize1
Zm00001d028005,maize1
Zm00001d031316,maize1
Zm00001d022474,maize1
Zm00001d044836,maize1
Zm00001d031317,maize1
Zm00001d031318,maize1
Zm00001d033218,maize1
Zm00001d017717,maize1
Zm00001d002083,maize1
Zm00001d039338,maize1
Zm00001d044124,maize1
Zm00001d039339,maize1
Zm00001d052339,maize1
Zm00001d028075,maize1
Zm00001d032310,maize1
Zm00001d045417,maize1
Zm00001d002595,maize1
Zm00001d002955,maize1
Zm00001d002958,maize1
Zm00001d028074,maize1
Zm00001d002596,maize1
Zm00001d002597,maize1
Zm00001d002598,maize1
Zm00001d028072,maize1
Zm00001d028071,maize1
Zm00001d018924,maize1
Zm00001d002599,maize1
Zm00001d044220,maize1
Zm00001d044221,maize1
Zm00001d030314,maize1
Zm00001d018040,maize1
Zm00001d044219,maize1
Zm00001d044217,maize1
Zm00001d044216,maize1
Zm00001d027299,maize1
Zm00001d022142,maize1
Zm00001d027298,maize1
Zm00001d052916,maize1
Zm00001d038892,maize1
Zm00001d003403,maize1
Zm00001d040026,maize1
Zm00001d032476,maize1
Zm00001d022272,maize1
Zm00001d039116,maize1
Zm00001d039115,maize1
Zm00001d003406,maize1
Zm00001d020558,maize1
Zm00001d020557,maize1
Zm00001d034749,maize1
Zm00001d046783,maize1
Zm00001d021945,maize1
Zm00001d034750,maize1
Zm00001d021371,maize1
Zm00001d020461,maize1
Zm00001d029919,maize1
Zm00001d031617,maize1
Zm00001d021372,maize1
Zm00001d020556,maize1
Zm00001d029920,maize1
Zm00001d034751,maize1
Zm00001d014993,maize1
Zm00001d031618,maize1
